frequency,peak_power,interference_type
1721.4946051551315,-37.01231081198369,Смешанные
1534.822006297558,-13.828994315570753,Смешанные
1144.2156209414604,-25.20621324606146,Смешанные
939.7307346673656,-45.9476892046176,Смешанные
1375.230342807256,-38.990839902509435,Смешанные
2585.819407825038,-15.837061817020206,Смешанные
1346.4058640415105,-46.19345702548499,Смешанные
1737.581243486732,-7.439654297561567,Смешанные
2106.037917790356,-25.242673649301285,Смешанные
1427.259204758588,-25.9706711336676,Смешанные
2643.5641654419214,-20.37961076702412,Смешанные
2624.8945898842226,-8.765951703742545,Смешанные
1203.5645916507283,-32.609539604890344,Смешанные
1694.4970117847708,-16.099192372046822,Смешанные
1301.7566196335392,-21.71340180021045,Смешанные
1269.6809887549352,-36.64858649152893,Смешанные
773.7738947090656,-6.068500682242103,Импульсные
1919.1286679597938,-10.128698919653594,Смешанные
1705.358046457723,-17.077408267078724,Смешанные
802.9575024999787,-7.470913545287907,Импульсные
1257.292928473223,-6.6352899520098845,Смешанные
2516.5317719333075,-14.581851164248263,Смешанные
1179.1237813339449,-8.1493335818164,Смешанные
989.7897441824462,-15.12642691653582,Импульсные
1678.905520555126,-15.992961411984979,Смешанные
2671.300908221201,-19.069431089240783,Смешанные
1184.110543023001,-12.364168022117937,Смешанные
2044.2710948117572,-42.06974473534632,Широкополосные
2223.239230657435,-5.95646204005358,Смешанные
1175.2750879847993,-6.407823612738397,Смешанные
2156.432697223719,-48.537635848272046,Широкополосные
1435.5662654385064,-8.709162471761864,Смешанные
1964.611661187159,-43.55650662632774,Широкополосные
1967.0594215217893,-33.24405728704291,Смешанные
1771.549368149517,-12.82458718541961,Смешанные
880.5795401088167,-41.96200519758459,Смешанные
2370.6049911784758,-9.101648794046888,Смешанные
1341.5601299434716,-8.393291102112904,Смешанные
1073.0370207997084,-24.626613311958188,Смешанные
781.5502831095279,-49.68070641415832,Смешанные
1881.7858863764836,-35.64809334125436,Смешанные
2055.1287236845646,-19.15365408121289,Смешанные
733.1756578557123,-0.9406910986288253,Импульсные
1724.186116598562,-18.40932364916658,Смешанные
1152.991550395876,-37.00982094679201,Смешанные
1990.3455808188996,-18.299714845019434,Смешанные
1048.732858009983,-23.000731014207226,Смешанные
2081.875476204932,-11.007730242442818,Смешанные
1473.470692601075,-44.65096805865208,Смешанные
2573.459977473469,-11.9486048748986,Смешанные
975.0418882919864,-22.936671066194485,Смешанные
1382.132702100517,-1.850399807050266,Смешанные
926.9470424811782,-32.9063916980657,Смешанные
2549.3872365571256,-18.368905343302593,Смешанные
2454.678706761962,-3.3985947244991266,Смешанные
1215.8832554303112,-44.87451360046604,Смешанные
2019.9680920683581,-3.138575638177443,Смешанные
2334.4444004024317,-15.605713884959336,Смешанные
1810.4016231989247,-46.60814704474141,Широкополосные
1759.301156712013,-34.95182165265919,Смешанные
1183.7045818009033,-14.591395567735923,Смешанные
886.2055356117984,-46.63246992656141,Смешанные
2494.4315159066537,-20.891476991186337,Смешанные
2500.836114326661,-32.70584715235216,Смешанные
1966.2029145465358,-18.954224111626143,Смешанные
1378.0595820974013,-47.71289830937436,Смешанные
1398.4191492253217,-6.423159692381184,Смешанные
2151.9113577404787,-1.325551541130153,Смешанные
2494.220519905154,-1.556107235715423,Смешанные
2474.1728485302347,-12.517408412853761,Смешанные
2259.7510917152476,-43.4956879934684,Широкополосные
1984.0632923085755,-12.086840203548874,Смешанные
868.2799299900977,-48.770654177059924,Смешанные
1023.2574281892275,-48.893822423550134,Смешанные
2497.108377054158,-33.81948904252294,Смешанные
1912.8581193191799,-25.567840479766712,Смешанные
718.3941032332593,-11.479629109610343,Импульсные
902.9430857320642,-15.835231169674742,Импульсные
2027.0035382161116,-27.704864681162583,Смешанные
710.1231676924374,-36.31866668591671,Смешанные
1021.6161028349973,-0.14377499211444444,Смешанные
1797.4675787331723,-28.69093488820135,Смешанные
2083.7903953853865,-27.430648783516226,Смешанные
2003.9225190052011,-41.818808940416545,Широкополосные
1148.5386189211195,-10.259522562503534,Смешанные
2124.358442695072,-15.31588871092557,Смешанные
1174.4981749936,-38.96151936056198,Смешанные
1350.7993963185354,-45.88094771920787,Смешанные
2192.982810236048,-15.975034896264347,Смешанные
1999.2657980944293,-17.274439285943238,Смешанные
2398.446820988356,-36.337023650089534,Смешанные
2015.2257846006867,-2.456821887479485,Смешанные
1836.6172066709432,-42.44710541095499,Широкополосные
887.3495356561849,-28.383259947869906,Смешанные
1435.431606118867,-2.819203991620057,Смешанные
1230.404735363451,-29.013634153693886,Смешанные
1187.9792867581673,-18.07370261679572,Смешанные
2646.0211095048912,-30.120280101860285,Смешанные
1486.1954493335209,-36.2892398825665,Смешанные
2484.0931103542266,-0.8011176020085884,Смешанные
1962.2772519945258,-29.53329968424785,Смешанные
2289.6226070832968,-5.295039816043278,Смешанные
1705.2741862103842,-38.50226970544569,Смешанные
1853.8077692527181,-39.344764798745835,Смешанные
1685.0353876377278,-48.44329585577443,Смешанные
1090.485975596089,-17.41665873120575,Смешанные
2144.9042305230105,-31.573682813811942,Смешанные
1261.5447248817115,-6.782087508018151,Смешанные
748.6319328629077,-26.33950466542214,Смешанные
1990.9445918143356,-1.5903286042639166,Смешанные
1054.2213588140978,-40.72372421484394,Смешанные
2580.9171687058288,-6.568841602219457,Смешанные
2607.857154005175,-11.170157360412915,Смешанные
2529.728780440897,-11.453907767797403,Смешанные
1440.3174005108888,-7.760838594155615,Смешанные
730.9132330577348,-11.948800452850058,Импульсные
2556.637125175451,-18.68898391842923,Смешанные
1556.3682966346287,-43.43775611588062,Смешанные
2633.3096380873394,-48.3736910254374,Широкополосные
2627.2399541785057,-3.957607609215657,Смешанные
2406.01891093472,-19.167484273963098,Смешанные
1288.8977841391713,-10.173135451191186,Смешанные
1470.1954572038505,-25.923882424372497,Смешанные
2402.273343033714,-44.13459055188028,Широкополосные
1333.8440103125554,-43.740710389872476,Смешанные
1038.985493372185,-15.72173563855143,Смешанные
1813.6025249167003,-28.484705255026867,Смешанные
2572.309548321562,-39.97376366498317,Смешанные
2092.059593349946,-25.420272662928156,Смешанные
1840.12234017873,-46.78955314624329,Широкополосные
894.352987541537,-20.90142990428006,Смешанные
1930.0144533983396,-36.550329778245114,Смешанные
2680.1077002085267,-10.122044968140592,Смешанные
980.168030473048,-34.481902053821315,Смешанные
1736.6593047274735,-27.23899254590994,Смешанные
2454.746143855911,-49.41897300459497,Широкополосные
2181.537235508409,-46.37765561027206,Широкополосные
2094.031481990536,-30.37532217966576,Смешанные
2104.9681679742184,-26.003058264143824,Смешанные
1418.9823024395105,-19.998972594034814,Смешанные
1287.1836885289867,-35.41687106453484,Смешанные
2318.7223109570273,-15.25090569367287,Смешанные
2320.226789358361,-6.993880140539773,Смешанные
2434.1446371602074,-11.007450555332511,Смешанные
2526.4811051129427,-48.019058732582145,Широкополосные
1722.6847977218756,-25.97465263710855,Смешанные
1703.0325893743993,-44.753491079091255,Смешанные
2296.5903579335504,-37.89774920687363,Смешанные
1999.9278615555304,-0.666870336642674,Смешанные
2103.9337545154067,-42.87522285492434,Широкополосные
2291.585338872202,-25.055592327432198,Смешанные
2480.0106836351324,-19.092213284094044,Смешанные
1375.9903137030715,-14.876751472794801,Смешанные
1451.1659052798882,-22.017565825654295,Смешанные
887.963879681738,-49.51145762904082,Смешанные
1856.5602819923479,-33.6769345878004,Смешанные
771.8845475934842,-24.114417830764427,Смешанные
1631.1960362649202,-45.60667504275833,Смешанные
1785.2892694151533,-32.46865343954096,Смешанные
1273.0825042565689,-48.33984456043167,Смешанные
1881.6665211380216,-46.071075142248965,Широкополосные
761.0004998780988,-30.153836189920195,Смешанные
774.6963774984288,-43.36421229784698,Смешанные
2345.2011213193164,-21.62295758692209,Смешанные
1420.381282822526,-15.526751543136712,Смешанные
954.1210253037696,-9.970665044545854,Импульсные
1744.4865201096088,-39.992487787759494,Смешанные
2239.9871061972217,-41.62587088704651,Широкополосные
1131.6420549936863,-44.771607983279985,Смешанные
1945.7809516380005,-18.178487522818166,Смешанные
870.6949299875359,-14.676213675654942,Импульсные
803.3634423372154,-48.4206927587179,Смешанные
1762.709263136296,-3.189387687815511,Смешанные
1781.270243220213,-47.40143581742638,Смешанные
1974.859802996413,-22.93518323494648,Смешанные
2152.182667445323,-14.546974027454176,Смешанные
2651.7041589250694,-6.451543812695718,Смешанные
1732.6006966023906,-14.295653393378608,Смешанные
1345.9129458824918,-9.913595846510411,Смешанные
2290.3723895374073,-33.027490372859695,Смешанные
1241.6645025241485,-9.258744312674388,Смешанные
1577.9428414112722,-45.99425768076624,Смешанные
856.9127626845319,-5.259167196973621,Импульсные
750.701486830915,-22.62038119231319,Смешанные
2625.29682935585,-9.135111501875315,Смешанные
2371.9602410244115,-27.384085774084994,Смешанные
2091.9484121873957,-17.821115240173754,Смешанные
1517.90588882854,-23.679866953194338,Смешанные
1046.5886401416915,-13.420523912233406,Смешанные
1012.8740853421721,-45.91850089847052,Смешанные
1200.4857963291906,-46.98239580047181,Смешанные
1798.453329412241,-37.644838299492676,Смешанные
2129.1918454001247,-42.02276599434058,Широкополосные
2020.3947534354625,-6.410821670389915,Смешанные
1259.8677938918856,-39.039300632097785,Смешанные
2609.730561326388,-1.2067372090434318,Смешанные
2175.793833391537,-33.155210411444656,Смешанные
1808.7081050228014,-40.89410421556504,Широкополосные
1923.4414924687044,-10.515074642876044,Смешанные
1539.2001248555798,-17.064611224956195,Смешанные
1195.4619790023148,-25.09021417734305,Смешанные
1411.945357302523,-22.23182245311844,Смешанные
2215.692220928738,-14.039911086386809,Смешанные
728.7869772595118,-38.577262933435065,Смешанные
932.1452810138325,-0.18330419716290436,Импульсные
792.0052840435055,-1.260341892660847,Импульсные
781.4576046379402,-17.483715682653155,Импульсные
2410.921168022014,-40.02287745354275,Широкополосные
2107.3157187600473,-15.988587878435432,Смешанные
1648.3476581746504,-46.39007955104121,Смешанные
895.6683213020029,-48.467374889709696,Смешанные
1683.2317502336646,-37.115855574439315,Смешанные
1646.9435415611315,-26.868852163034184,Смешанные
1046.4037398200303,-6.5863747295809745,Смешанные
1567.7032984759462,-13.641546511684602,Смешанные
1497.009468794747,-12.864673940000948,Смешанные
1931.700196104433,-28.72533327759623,Смешанные
1970.1873017352875,-32.70325037265185,Смешанные
790.6080195440891,-31.448061850769864,Смешанные
1449.2252292529424,-0.6175218131971079,Смешанные
1951.7198314284728,-47.994540429375874,Широкополосные
1706.2725171601755,-6.648425193877571,Смешанные
2412.9796823766446,-21.06622957138033,Смешанные
2017.38726323789,-28.069229040520476,Смешанные
1025.8688541628594,-13.737116979243176,Смешанные
841.1374948008597,-25.666552928764858,Смешанные
1984.8385564126313,-6.328838095916971,Смешанные
753.0226210832436,-4.964906799437074,Импульсные
1871.5511625469267,-28.91395365632723,Смешанные
2580.460482849915,-36.158610138247425,Смешанные
1850.9483557517578,-20.38248357033189,Смешанные
1476.339852413044,-4.381832719165452,Смешанные
1986.5764368847063,-39.46689054971667,Смешанные
1616.5057809830332,-18.851670821825863,Смешанные
1791.23357863187,-18.421988995373972,Смешанные
2582.9296175530503,-13.344348879235952,Смешанные
1472.2052756015485,-43.42161574363701,Смешанные
2622.381127647828,-14.20875176589557,Смешанные
2510.7012839121276,-4.5483739667179535,Смешанные
1091.5822695785928,-41.015844556487906,Смешанные
838.7226017503309,-38.12283375380612,Смешанные
901.5560027548534,-1.4302452979180202,Импульсные
736.4436513030995,-40.95115236452551,Смешанные
888.8859215118568,-7.280745331521047,Импульсные
2066.0135468327135,-25.386107177598262,Смешанные
842.377296920458,-37.63844627984115,Смешанные
1337.9512605875225,-6.46250493637443,Смешанные
2389.750621938909,-27.734737249866726,Смешанные
746.5438714716518,-24.25913230351549,Смешанные
2328.9369651778716,-32.03833153001172,Смешанные
1263.7095495467997,-20.35245742825363,Смешанные
936.3296552433126,-41.82380637074886,Смешанные
2093.4743307283015,-30.445923167411966,Смешанные
1957.885693559768,-1.5293838832356244,Смешанные
2454.944027054106,-37.09332836494362,Смешанные
2170.142087607772,-17.16316677293539,Смешанные
2306.961860769697,-33.740496788765256,Смешанные
1264.069145142613,-11.326343715669971,Смешанные
1054.8790875594457,-43.45631696408251,Смешанные
2201.2295032817165,-1.5089477460727636,Смешанные
2313.669478534528,-27.31052293081804,Смешанные
2681.010284001347,-38.1974768326768,Смешанные
1525.235353822853,-46.32516263349937,Смешанные
1444.0361715855663,-41.51210474562296,Смешанные
2252.8259214839936,-24.011302572199117,Смешанные
1381.6070805060358,-33.149841178435686,Смешанные
2561.5146512071296,-8.55583170586953,Смешанные
2416.8255036860237,-28.455623816909704,Смешанные
1557.9880547500366,-37.564286370618504,Смешанные
2201.7421355829947,-19.1427506697985,Смешанные
2209.0857481693647,-14.66113915572771,Смешанные
906.2477376718653,-41.64790460495251,Смешанные
2505.105813359133,-41.619039185584114,Широкополосные
1710.5047448957143,-48.16642865332285,Смешанные
2352.9149322154835,-13.179899246717973,Смешанные
1340.0992020612234,-16.809773618909745,Смешанные
2491.0464569924006,-26.268456212509307,Смешанные
1478.4033574683262,-7.79147755154014,Смешанные
721.6753029605967,-9.71649235249734,Импульсные
2510.763952838527,-20.732281780162392,Смешанные
882.5733535722671,-6.586435974337071,Импульсные
1338.6272751808297,-39.707939498161586,Смешанные
2600.12393410161,-44.4040190301136,Широкополосные
2601.214293875112,-36.51251942415052,Смешанные
1846.8757762465723,-47.145657195534255,Широкополосные
1963.6744243395985,-23.4415235999484,Смешанные
1596.8910439566396,-3.1697153852519264,Смешанные
1286.421543396129,-48.032822966574514,Смешанные
1357.3290907398318,-43.894504299498664,Смешанные
2045.0369121540768,-27.390048585828236,Смешанные
2204.74905887536,-3.3062491236047578,Смешанные
2283.158087451697,-34.192194751162475,Смешанные
2279.236285589108,-24.638259565580377,Смешанные
882.4122060973807,-47.9213570474804,Смешанные
1688.840609405163,-42.58283995189556,Смешанные
815.1175200332885,-0.668493852057658,Импульсные
1799.057764647471,-1.7440651781977223,Смешанные
1583.0610027467542,-49.75300095327952,Смешанные
2475.4083655165996,-2.409410728838054,Смешанные
1401.8300251041574,-18.04400310922498,Смешанные
934.1340328552117,-6.604085273998891,Импульсные
985.9833641056717,-27.263007218307045,Смешанные
2223.0212634349446,-24.22019857103749,Смешанные
1936.436126632522,-25.55767098715399,Смешанные
902.2453522455805,-16.65678712269478,Импульсные
868.2136122299949,-43.01743726218436,Смешанные
2101.93826291824,-48.5013205063661,Широкополосные
845.5260127283871,-34.603502920440455,Смешанные
2343.7201185807126,-14.765961863167668,Смешанные
2112.4844543129925,-39.90732739385258,Смешанные
862.6975612837996,-16.32837833375413,Импульсные
869.6754281703838,-1.5043976946364808,Импульсные
2673.279157002351,-45.30496421052908,Широкополосные
1448.5415915122408,-16.369894088743685,Смешанные
1441.2842941337817,-27.812489034771442,Смешанные
2325.599134515005,-6.592887281124732,Смешанные
2594.4971547677173,-41.142510527630705,Широкополосные
2672.002127645742,-15.368702388691773,Смешанные
2206.756370517883,-8.094235517594491,Смешанные
1452.5191710618315,-2.7692890262988357,Смешанные
867.0014333973376,-15.83759858551771,Импульсные
2254.2938318548736,-25.141261799578636,Смешанные
1816.80849947161,-19.107637989939306,Смешанные
1548.4440184939526,-6.55475077606409,Смешанные
2512.708770189472,-21.469512668058517,Смешанные
922.3949646123027,-48.480647015158155,Смешанные
1685.2502085817182,-3.45256522465111,Смешанные
722.7072895348381,-15.523662448421945,Импульсные
1637.3212839882526,-16.17433071113767,Смешанные
812.6065513636747,-39.21624238011414,Смешанные
937.6358325361439,-17.055726488367142,Импульсные
935.0524935542098,-30.306779717292077,Смешанные
1998.420604232127,-17.438351147925395,Смешанные
2192.0897585308467,-44.67034848460047,Широкополосные
1866.7375301943193,-17.1077347698482,Смешанные
2624.345096949084,-0.02931371146667061,Смешанные
1449.741159047408,-47.5893980569722,Смешанные
1271.4241725637214,-1.1412907889341355,Смешанные
2437.1982563789206,-29.654601963856468,Смешанные
1147.1916770389053,-6.462327483137045,Смешанные
2626.445078881223,-10.880725797086328,Смешанные
724.3089493796327,-21.64918695066661,Смешанные
2639.757653415278,-13.077539537433672,Смешанные
786.3198239011522,-6.074221934932602,Импульсные
2482.286227396142,-29.79298391744835,Смешанные
1755.4022181725998,-33.64834192183807,Смешанные
2685.929592238601,-16.620330721820764,Смешанные
847.5931294707977,-9.60770290293707,Импульсные
1807.7085688026416,-11.88574326116921,Смешанные
2638.605071238198,-10.109317557068273,Смешанные
1746.1956883402977,-28.22083425935335,Смешанные
1958.7972762705251,-9.108289191248922,Смешанные
2091.4973779692345,-43.98954723146958,Широкополосные
1609.0821295355463,-22.775545101957523,Смешанные
1955.116160168127,-49.71206697509392,Широкополосные
1868.6286238462005,-33.77070850498649,Смешанные
2502.316020981978,-31.676923256430108,Смешанные
790.8927606829158,-30.19136541953723,Смешанные
1261.9263791844605,-15.226639665506895,Смешанные
2600.8229681531175,-30.572094936482713,Смешанные
2480.5275677818327,-27.56531886887347,Смешанные
1611.3135055714258,-38.12279345628363,Смешанные
1940.2651956030734,-31.337410418532997,Смешанные
1254.7623659622654,-38.636518636842425,Смешанные
1076.2423194475227,-46.340203811577815,Смешанные
1627.3968098799642,-19.827570330931106,Смешанные
1406.7044560521058,-16.589360072249185,Смешанные
1867.3122237017442,-19.025482699519277,Смешанные
855.4692739299696,-26.82529780997138,Смешанные
2648.7896153323327,-31.010710991038508,Смешанные
2672.421488959206,-6.833317521408738,Смешанные
2096.32342803949,-24.045910743189097,Смешанные
1772.1927326882408,-26.04090611851345,Смешанные
1319.0552325726555,-48.717896709678215,Смешанные
2327.590039413897,-32.93760861869218,Смешанные
2069.4623451077587,-30.990219060707147,Смешанные
1025.2338786897826,-30.058860955154977,Смешанные
2521.854368987685,-20.991381538633387,Смешанные
2345.0744858463377,-23.319872663656078,Смешанные
2599.599826583848,-19.60474536032777,Смешанные
2151.4390167767197,-11.755836922893586,Смешанные
1926.8303918715796,-9.350713064195325,Смешанные
1536.4860725812377,-14.093846188675279,Смешанные
2565.456966708027,-2.223815202253263,Смешанные
2432.1277790008166,-49.08837086618192,Широкополосные
790.4373402123788,-40.211100715822695,Смешанные
752.733948994504,-49.62185625109289,Смешанные
1452.926733756099,-17.626264292269852,Смешанные
2321.1066615636655,-5.0984725525006525,Смешанные
2674.552258629889,-37.825885171185035,Смешанные
1000.8337822070564,-3.6482727601846676,Смешанные
1888.2614307042702,-46.98663048552196,Широкополосные
1461.781713262043,-3.278198659724282,Смешанные
2639.828795629206,-32.418865638018275,Смешанные
2384.2378462714173,-44.92895857753918,Широкополосные
2376.657409422276,-25.70641204068372,Смешанные
1637.3863195899405,-37.1611716139746,Смешанные
1529.6390046753304,-35.75635490190386,Смешанные
1246.8141438614125,-34.63550175368567,Смешанные
812.7509933018542,-9.848705108366829,Импульсные
2429.4447525101064,-23.041936166237274,Смешанные
2325.802018260155,-34.434615042199816,Смешанные
2699.435346572261,-19.48331083445408,Смешанные
2693.2736741478107,-14.192466288840322,Смешанные
1810.8634112052548,-36.36879996332331,Смешанные
2237.9748303610213,-29.322544923732423,Смешанные
2589.5314597648558,-43.90569533315262,Широкополосные
2399.2947813548226,-40.94253252326598,Широкополосные
1194.6962034863952,-15.944107301750861,Смешанные
1601.088270620187,-40.928082615218656,Смешанные
958.3188303029899,-23.741830816646992,Смешанные
2608.1020545174447,-14.547686913878366,Смешанные
1912.34926890176,-44.65615384526281,Широкополосные
1157.2856110069254,-21.634389018554824,Смешанные
2043.4013688117134,-37.17186081493181,Смешанные
1936.2564809157916,-1.8536562381210118,Смешанные
1416.325436065681,-25.822717664003765,Смешанные
927.115184399258,-9.700372511242094,Импульсные
2043.1463911855992,-22.488672892186912,Смешанные
1740.6154018075865,-47.829373357259044,Смешанные
2244.6367834712787,-18.342431220298884,Смешанные
1740.3270022239867,-2.4298328896671464,Смешанные
2404.3630006370804,-19.91940899268344,Смешанные
1803.813677548971,-9.040557028660487,Смешанные
1821.8759430707726,-5.789676832579609,Смешанные
2453.3072053166898,-38.59601140255337,Смешанные
1506.9657324247942,-39.39775800458867,Смешанные
968.0304569012815,-19.450950557450415,Импульсные
757.565352626678,-29.448576509664765,Смешанные
2210.2745113472383,-8.006934856663982,Смешанные
1940.6191027069294,-4.998843830099439,Смешанные
2108.1595361984473,-32.3289310348641,Смешанные
1125.9283230178214,-38.1564720512759,Смешанные
972.7429511735395,-10.973724237806906,Импульсные
729.0893313357639,-36.259698222593194,Смешанные
1401.1751176131938,-8.869284074316077,Смешанные
1879.8353737092662,-28.81308731756186,Смешанные
1484.4880901994648,-16.622505035426478,Смешанные
1574.949844047458,-45.22323430826659,Смешанные
2508.317388987497,-18.80703376617135,Смешанные
1396.5109340466006,-27.411616063138545,Смешанные
1727.9789783196215,-20.669576841226295,Смешанные
2267.3060254822863,-41.59928961275683,Широкополосные
1493.0855646425402,-13.156312752790896,Смешанные
1944.173400455747,-6.860146122838572,Смешанные
2424.72741749349,-39.163009995461216,Смешанные
2599.041247315284,-45.21427222399191,Широкополосные
994.1469618580759,-48.81807069768318,Смешанные
2553.175250322989,-17.901424977836697,Смешанные
1684.2325861590764,-19.64529819556096,Смешанные
1216.4887765979167,-22.665129364296497,Смешанные
1618.2715124765227,-38.40264519420123,Смешанные
2660.065150570954,-30.454700204724265,Смешанные
1685.2361879857392,-20.27618324069135,Смешанные
1357.5032205750163,-25.16165705704153,Смешанные
1966.8017086334517,-0.6107239892556322,Смешанные
1180.291237556386,-43.178012372163344,Смешанные
851.7266562173279,-15.242772297620313,Импульсные
957.7594438212984,-29.784061594785392,Смешанные
956.0916779155449,-28.590019253719262,Смешанные
1003.8053870245888,-14.120111717091191,Смешанные
