868845500,-125.470893688457,0,0,0
868845625,-125.283976580913,0,0,0
868845750,-125.227742947411,0,0,0
868845875,-125.290351542722,0,0,0
868846000,-125.47739244604,0,0,0
868846125,-125.68840383071,0,0,0
868846250,-125.930444281683,0,0,0
868846375,-126.127100481212,0,0,0
868846500,-126.296610874254,0,0,0
868846625,-126.474627479968,0,0,0
868846750,-126.67110033393,0,0,0
868846875,-126.920519079095,0,0,0
868847000,-127.107727820219,0,0,0
868847125,-127.191275901327,0,0,0
868847250,-127.166191141425,0,0,0
868847375,-126.983690494266,0,0,0
868847500,-126.706425532372,0,0,0
868847625,-126.363614193652,0,0,0
868847750,-125.978064153059,0,0,0
868847875,-125.678445840124,0,0,0
868848000,-125.51506211316,0,0,0
868848125,-125.549610034193,0,0,0
868848250,-125.767002954718,0,0,0
868848375,-126.083916667166,0,0,0
868848500,-126.36371966337,0,0,0
868848625,-126.552512292188,0,0,0
868848750,-126.639233204088,0,0,0
868848875,-126.735868452607,0,0,0
868849000,-126.925367543959,0,0,0
868849125,-127.167556654535,0,0,0
868849250,-127.442920506307,0,0,0
868849375,-127.61851161407,0,0,0
868849500,-127.632188638099,0,0,0
868849625,-127.51155204742,0,0,0
868849750,-127.248087269425,0,0,0
868849875,-126.925474559933,0,0,0
868850000,-126.548613700486,0,0,0
868850125,-126.164522448169,0,0,0
868850250,-125.831468561196,0,0,0
868850375,-125.618119067155,0,0,0
868850500,-125.535843764525,0,0,0
868850625,-125.659036651389,0,0,0
868850750,-125.948538859645,0,0,0
868850875,-126.419468282556,0,0,0
868851000,-126.966278081548,0,0,0
868851125,-127.491696975602,0,0,0
868851250,-127.872906741328,0,0,0
868851375,-128.094090633683,0,0,0
868851500,-128.254143898089,0,0,0
868851625,-128.416259234615,0,0,0
868851750,-128.524019025951,0,0,0
868851875,-128.607873972469,0,0,0
868852000,-128.568052959155,0,0,0
868852125,-128.366721554072,0,0,0
868852250,-128.07806496642,0,0,0
868852375,-127.768999829405,0,0,0
868852500,-127.48571298332,0,0,0
868852625,-127.241179766147,0,0,0
868852750,-127.054587389203,0,0,0
868852875,-126.896422665401,0,0,0
868853000,-126.81841510451,0,0,0
868853125,-126.800098194821,0,0,0
868853250,-126.87784358621,0,0,0
868853375,-127.007674636146,0,0,0
868853500,-127.165373984662,0,0,0
868853625,-127.260296087194,0,0,0
868853750,-127.290102056236,0,0,0
868853875,-127.287842581452,0,0,0
868854000,-127.280000935523,0,0,0
868854125,-127.38995302945,0,0,0
868854250,-127.614424157209,0,0,0
868854375,-127.966756797563,0,0,0
868854500,-128.377063904984,0,0,0
868854625,-128.675976371494,0,0,0
868854750,-128.861946715998,0,0,0
868854875,-128.855482917268,0,0,0
868855000,-128.703724946267,0,0,0
868855125,-128.537252992839,0,0,0
868855250,-128.335690860742,0,0,0
868855375,-128.13236536473,0,0,0
868855500,-127.913309660354,0,0,0
868855625,-127.708775351605,0,0,0
868855750,-127.577476474921,0,0,0
868855875,-127.539208299052,0,0,0
868856000,-127.615112304133,0,0,0
868856125,-127.770032038962,0,0,0
868856250,-127.952033657156,0,0,0
868856375,-128.084543872791,0,0,0
868856500,-128.073798581351,0,0,0
868856625,-127.952526869887,0,0,0
868856750,-127.669299939403,0,0,0
868856875,-127.299404051181,0,0,0
868857000,-126.903556594462,0,0,0
868857125,-126.507357004671,0,0,0
868857250,-126.182766298437,0,0,0
868857375,-125.968345994981,0,0,0
868857500,-125.914248149687,0,0,0
868857625,-126.080321932434,0,0,0
868857750,-126.467172114648,0,0,0
868857875,-127.028774192772,0,0,0
868858000,-127.67723286506,0,0,0
868858125,-128.191050937572,0,0,0
868858250,-128.499276262455,0,0,0
868858375,-128.521358145293,0,0,0
868858500,-128.235514128924,0,0,0
868858625,-127.840851568609,0,0,0
868858750,-127.405919803804,0,0,0
868858875,-127.047382277209,0,0,0
868859000,-126.786193118603,0,0,0
868859125,-126.674103254468,0,0,0
868859250,-126.621219886103,0,0,0
868859375,-126.630784361074,0,0,0
868859500,-126.657487141257,0,0,0
868859625,-126.653556344494,0,0,0
868859750,-126.67567869046,0,0,0
868859875,-126.723789156034,0,0,0
868860000,-126.827974701696,0,0,0
868860125,-126.973605692886,0,0,0
868860250,-127.15867532301,0,0,0
868860375,-127.329466599239,0,0,0
868860500,-127.517040894161,0,0,0
868860625,-127.685316432335,0,0,0
868860750,-127.843724623831,0,0,0
868860875,-127.947917642805,0,0,0
868861000,-127.997378054509,0,0,0
868861125,-127.965251646152,0,0,0
868861250,-127.870634405564,0,0,0
868861375,-127.703518447662,0,0,0
868861500,-127.500517311446,0,0,0
868861625,-127.295987690068,0,0,0
868861750,-127.118972832779,0,0,0
868861875,-127.046453524589,0,0,0
868862000,-127.031695184518,0,0,0
868862125,-127.085544411379,0,0,0
868862250,-127.120425180922,0,0,0
868862375,-127.068823003783,0,0,0
868862500,-126.941077127715,0,0,0
868862625,-126.774384268776,0,0,0
868862750,-126.611294862612,0,0,0
868862875,-126.562632593319,0,0,0
868863000,-126.620483226976,0,0,0
868863125,-126.759664467759,0,0,0
868863250,-126.893238543788,0,0,0
868863375,-126.993995709642,0,0,0
868863500,-126.984327368513,0,0,0
868863625,-126.947676185921,0,0,0
868863750,-126.932011207507,0,0,0
868863875,-126.910686857179,0,0,0
868864000,-126.953146715748,0,0,0
868864125,-127.006799022201,0,0,0
868864250,-127.034154065221,0,0,0
868864375,-127.044478909615,0,0,0
868864500,-127.050821451332,0,0,0
868864625,-127.099146135399,0,0,0
868864750,-127.232710837479,0,0,0
868864875,-127.400257980781,0,0,0
868865000,-127.575291472828,0,0,0
868865125,-127.601874714613,0,0,0
868865250,-127.549671426735,0,0,0
868865375,-127.434621930272,0,0,0
868865500,-127.250129544763,0,0,0
868865625,-127.061309615057,0,0,0
868865750,-126.880809668638,0,0,0
868865875,-126.681083277294,0,0,0
868866000,-126.455492002414,0,0,0
868866125,-126.280493510812,0,0,0
868866250,-126.156823470307,0,0,0
868866375,-126.185842535156,0,0,0
868866500,-126.577307638358,0,0,0
868866625,-126.859195373032,0,0,0
868866750,-127.091397901288,0,0,0
868866875,-127.265561231248,0,0,0
868867000,-127.226142537469,0,0,0
868867125,-127.009436970153,0,0,0
868867250,-126.693488800429,0,0,0
868867375,-126.323377881762,0,0,0
868867500,-126.02859523535,0,0,0
868867625,-125.824455022241,0,0,0
868867750,-125.770753891173,0,0,0
868867875,-125.838876194412,0,0,0
868868000,-126.077831460382,0,0,0
868868125,-126.401289799919,0,0,0
868868250,-126.832690375009,0,0,0
868868375,-127.275646074574,0,0,0
868868500,-127.665705045644,0,0,0
868868625,-127.885252560554,0,0,0
868868750,-127.952257893342,0,0,0
868868875,-127.830218237577,0,0,0
868869000,-127.643641706173,0,0,0
868869125,-127.449339609511,0,0,0
868869250,-127.240034597313,0,0,0
868869375,-127.055236626362,0,0,0
868869500,-126.899041702646,0,0,0
868869625,-126.755455965709,0,0,0
868869750,-126.603220319796,0,0,0
868869875,-126.437054557608,0,0,0
868870000,-126.230164788163,0,0,0
868870125,-126.021070777525,0,0,0
868870250,-125.851252277679,0,0,0
868870375,-125.776900731152,0,0,0
868870500,-125.784107287699,0,0,0
868870625,-125.911749224831,0,0,0
868870750,-126.114880427662,0,0,0
868870875,-126.335507274791,0,0,0
868871000,-126.534560081779,0,0,0
868871125,-126.739675457846,0,0,0
868871250,-126.911068456717,0,0,0
868871375,-127.04461808343,0,0,0
868871500,-127.13714380688,0,0,0
868871625,-127.171118091324,0,0,0
868871750,-127.218064348229,0,0,0
868871875,-127.270565366768,0,0,0
868872000,-127.359514987962,0,0,0
868872125,-127.428540812113,0,0,0
868872250,-127.474932567293,0,0,0
868872375,-127.458888804001,0,0,0
868872500,-127.391508623139,0,0,0
868872625,-127.31191954078,0,0,0
868872750,-127.217226641768,0,0,0
868872875,-127.151119709731,0,0,0
868873000,-127.119913602858,0,0,0
868873125,-127.127016318101,0,0,0
868873250,-127.12949562471,0,0,0
868873375,-127.123970120202,0,0,0
868873500,-127.11610464056,0,0,0
868873625,-127.084567051642,0,0,0
868873750,-126.985494433822,0,0,0
868873875,-126.821570632024,0,0,0
868874000,-126.563202619891,0,0,0
868874125,-126.283131172896,0,0,0
868874250,-126.069161041898,0,0,0
868874375,-125.963247824018,0,0,0
868874500,-126.017189469467,0,0,0
868874625,-126.224991013732,0,0,0
868874750,-126.552946354212,0,0,0
868874875,-126.939592728339,0,0,0
868875000,-127.278499081585,0,0,0
868875125,-127.571339717769,0,0,0
868875250,-127.690448670057,0,0,0
868875375,-127.598806419794,0,0,0
868875500,-127.299895962946,0,0,0
868875625,-126.872422570328,0,0,0
868875750,-126.417586786725,0,0,0
868875875,-126.833776959546,0,0,0
868876000,-126.731140807704,0,0,0
868876125,-126.69278604969,0,0,0
868876250,-126.711135292647,0,0,0
868876375,-126.646545825044,0,0,0
868876500,-126.517562256587,0,0,0
868876625,-126.333377942442,0,0,0
868876750,-126.082893685162,0,0,0
868876875,-125.889987382414,0,0,0
868877000,-125.740545183059,0,0,0
868877125,-125.65698744357,0,0,0
868877250,-125.633235336565,0,0,0
868877375,-125.641752137602,0,0,0
868877500,-125.610351527842,0,0,0
868877625,-125.538151947027,0,0,0
868877750,-125.407078042029,0,0,0
868877875,-125.211933410874,0,0,0
868878000,-125.024789461873,0,0,0
868878125,-124.885405019696,0,0,0
868878250,-124.836831913356,0,0,0
868878375,-124.903156774485,0,0,0
868878500,-125.033745192574,0,0,0
868878625,-125.245880876766,0,0,0
868878750,-125.428170324798,0,0,0
868878875,-125.564888252565,0,0,0
868879000,-125.601053400841,0,0,0
868879125,-125.512574838123,0,0,0
868879250,-125.431352469973,0,0,0
868879375,-125.376895842302,0,0,0
868879500,-125.461358538016,0,0,0
868879625,-125.643768323048,0,0,0
868879750,-125.902857148548,0,0,0
868879875,-126.138483705519,0,0,0
868880000,-126.328186618994,0,0,0
868880125,-126.460001335664,0,0,0
868880250,-126.554806188784,0,0,0
868880375,-126.631762809487,0,0,0
868880500,-126.704335631109,0,0,0
868880625,-126.782695951353,0,0,0
868880750,-126.834759299452,0,0,0
868880875,-126.904102060611,0,0,0
868881000,-126.975635027622,0,0,0
868881125,-127.415508818516,0,0,0
868881250,-127.43411614563,0,0,0
868881375,-127.317348736165,0,0,0
868881500,-127.116803703017,0,0,0
868881625,-126.906348010872,0,0,0
868881750,-126.731842018745,0,0,0
868881875,-126.648884546289,0,0,0
868882000,-126.64377439901,0,0,0
868882125,-126.706109161856,0,0,0
868882250,-126.817888302709,0,0,0
868882375,-126.992056948788,0,0,0
868882500,-127.215659977697,0,0,0
868882625,-127.406225264869,0,0,0
868882750,-127.527261614676,0,0,0
868882875,-127.520022965214,0,0,0
868883000,-127.35661870468,0,0,0
868883125,-127.129412252446,0,0,0
868883250,-126.890828457331,0,0,0
868883375,-126.650923845969,0,0,0
868883500,-126.531531903089,0,0,0
868883625,-126.455996816302,0,0,0
868883750,-126.436739432359,0,0,0
868883875,-126.407383101238,0,0,0
868884000,-126.349601160649,0,0,0
868884125,-126.267360146664,0,0,0
868884250,-126.159821465666,0,0,0
868884375,-126.050355992684,0,0,0
868884500,-125.943245766882,0,0,0
868884625,-125.899772521497,0,0,0
868884750,-125.925749220723,0,0,0
868884875,-126.118018020887,0,0,0
868885000,-126.396035586138,0,0,0
868885125,-126.760594620733,0,0,0
868885250,-127.064823178357,0,0,0
868885375,-127.157638010289,0,0,0
868885500,-126.954018004643,0,0,0
868885625,-126.578422768968,0,0,0
868885750,-126.227977753205,0,0,0
868885875,-125.967186778565,0,0,0
868886000,-125.873537184029,0,0,0
868886125,-125.924842754082,0,0,0
868886250,-126.014901058424,0,0,0
868886375,-126.064287716188,0,0,0
868886500,-125.99410268651,0,0,0
868886625,-125.850503783617,0,0,0
868886750,-125.690970320486,0,0,0
868886875,-125.524872436404,0,0,0
868887000,-125.452724205602,0,0,0
868887125,-125.444294155333,0,0,0
868887250,-125.533167465041,0,0,0
868887375,-126.430675454143,0,0,0
868887500,-126.143490539925,0,0,0
868887625,-125.930354043924,0,0,0
868887750,-125.84366794136,0,0,0
868887875,-125.849669090105,0,0,0
868888000,-125.95934927346,0,0,0
868888125,-126.057765962432,0,0,0
868888250,-126.168848970673,0,0,0
868888375,-126.235263174475,0,0,0
868888500,-126.250752686648,0,0,0
868888625,-126.270458639026,0,0,0
868888750,-126.274918751185,0,0,0
868888875,-126.317455657935,0,0,0
868889000,-126.272408065876,0,0,0
868889125,-126.170825080181,0,0,0
868889250,-125.9814094845,0,0,0
868889375,-125.702626084656,0,0,0
868889500,-125.416307221257,0,0,0
868889625,-125.150833535577,0,0,0
868889750,-124.96351610828,0,0,0
868889875,-124.846863370588,0,0,0
868890000,-124.791166607612,0,0,0
868890125,-124.770148316401,0,0,0
868890250,-124.751049260206,0,0,0
868890375,-124.749834095832,0,0,0
868890500,-124.797999233581,0,0,0
868890625,-124.927272580104,0,0,0
868890750,-125.204531582051,0,0,0
868890875,-125.529780508485,0,0,0
868891000,-125.885828647293,0,0,0
868891125,-126.11724349808,0,0,0
868891250,-126.117034992839,0,0,0
868891375,-125.887292351777,0,0,0
868891500,-125.612993976507,0,0,0
868891625,-125.450214228072,0,0,0
868891750,-125.426421974135,0,0,0
868891875,-125.544489936075,0,0,0
868892000,-125.743320394881,0,0,0
868892125,-125.894317231133,0,0,0
868892250,-126.017184083986,0,0,0
868892375,-126.093478448286,0,0,0
868892500,-126.20006369304,0,0,0
868892625,-126.41974188834,0,0,0
868892750,-126.666304229623,0,0,0
868892875,-126.972530911411,0,0,0
868893000,-127.18019817938,0,0,0
868893125,-127.254490168303,0,0,0
868893250,-127.203241598083,0,0,0
868893375,-127.079546471326,0,0,0
868893500,-126.987579930421,0,0,0
868893625,-126.936247475783,0,0,0
868893750,-126.883737810377,0,0,0
868893875,-126.805688658198,0,0,0
868894000,-126.662076967919,0,0,0
868894125,-126.466046623338,0,0,0
868894250,-126.346661329603,0,0,0
868894375,-126.321204740551,0,0,0
868894500,-126.490613551507,0,0,0
868894625,-126.755556504299,0,0,0
868894750,-127.134188094156,0,0,0
868894875,-127.424133323036,0,0,0
868895000,-127.577333309548,0,0,0
868895125,-127.555665760006,0,0,0
868895250,-127.340653755519,0,0,0
868895375,-127.120413392004,0,0,0
868895500,-126.918328476052,0,0,0
868895625,-126.836379668239,0,0,0
868895750,-126.821022491572,0,0,0
868895875,-126.825962094368,0,0,0
868896000,-126.874870991559,0,0,0
868896125,-126.919742136252,0,0,0
868896250,-126.907061627366,0,0,0
868896375,-126.933546748814,0,0,0
868896500,-126.922524300551,0,0,0
868896625,-126.925400810361,0,0,0
868896750,-126.923491026225,0,0,0
868896875,-126.883787646075,0,0,0
868897000,-126.810530801628,0,0,0
868897125,-126.724799609373,0,0,0
868897250,-126.64319873837,0,0,0
868897375,-126.576337545398,0,0,0
868897500,-126.543542313633,0,0,0
868897625,-126.579473712852,0,0,0
868897750,-126.720788417396,0,0,0
868897875,-126.920679706282,0,0,0
868898000,-127.193734749173,0,0,0
868898125,-127.405408801691,0,0,0
868898250,-127.508815736219,0,0,0
868898375,-127.554050266914,0,0,0
868898500,-127.506685748984,0,0,0
868898625,-127.45604656075,0,0,0
868898750,-127.449079469841,0,0,0
868898875,-127.443699801034,0,0,0
868899000,-127.45496142153,0,0,0
868899125,-127.413864329771,0,0,0
868899250,-127.38346265765,0,0,0
868899375,-127.350601143379,0,0,0
868899500,-127.332690391689,0,0,0
868899625,-127.300308432908,0,0,0
868899750,-127.195063410684,0,0,0
868899875,-127.023556285851,0,0,0
868900000,-126.796157368444,0,0,0
868900125,-126.59013849399,0,0,0
868900250,-126.384522700677,0,0,0
868900375,-126.254822952377,0,0,0
868900500,-126.143863869145,0,0,0
868900625,-126.04180651776,0,0,0
868900750,-125.959621916767,0,0,0
868900875,-125.863080789849,0,0,0
868901000,-125.809564838416,0,0,0
868901125,-125.838429068187,0,0,0
868901250,-125.992684332228,0,0,0
868901375,-126.254712742859,0,0,0
868901500,-126.630811454072,0,0,0
868901625,-127.036111891355,0,0,0
868901750,-127.407537700777,0,0,0
868901875,-127.697957583728,0,0,0
868902000,-127.801156665732,0,0,0
868902125,-127.664265987128,0,0,0
868902250,-127.36079615846,0,0,0
868902375,-126.972724070871,0,0,0
868902500,-126.575768219599,0,0,0
868902625,-126.274160071452,0,0,0
868902750,-126.050448210574,0,0,0
868902875,-125.917730569537,0,0,0
868903000,-125.846253951947,0,0,0
868903125,-125.774621374895,0,0,0
868903250,-125.703718882023,0,0,0
868903375,-125.646582601554,0,0,0
868903500,-125.567154774921,0,0,0
868903625,-125.568032773926,0,0,0
868903750,-125.625143942377,0,0,0
868903875,-125.758511634581,0,0,0
868904000,-125.915881790315,0,0,0
868904125,-126.112908896249,0,0,0
868904250,-126.302523585588,0,0,0
868904375,-126.488848352837,0,0,0
868904500,-126.623159300174,0,0,0
868904625,-126.675733222998,0,0,0
868904750,-126.644636016542,0,0,0
868904875,-126.546480713337,0,0,0
868905000,-126.447552905666,0,0,0
868905125,-126.335986227125,0,0,0
868905250,-126.238354597199,0,0,0
868905375,-126.152350941303,0,0,0
868905500,-126.061860618396,0,0,0
868905625,-125.946732499707,0,0,0
868905750,-125.86209294991,0,0,0
868905875,-125.823105518326,0,0,0
868906000,-125.884334096648,0,0,0
868906125,-126.030926328462,0,0,0
868906250,-126.270993422125,0,0,0
868906375,-126.542517021282,0,0,0
868906500,-126.789216743066,0,0,0
868906625,-126.938646751132,0,0,0
868906750,-126.980856220493,0,0,0
868906875,-126.923863546495,0,0,0
868907000,-126.833082497602,0,0,0
868907125,-126.776950922423,0,0,0
868907250,-126.763326640479,0,0,0
868907375,-126.838615256399,0,0,0
868907500,-126.889731696854,0,0,0
868907625,-126.881195448111,0,0,0
868907750,-126.764961875489,0,0,0
868907875,-126.498299513087,0,0,0
868908000,-126.18215418307,0,0,0
868908125,-125.913048135682,0,0,0
868908250,-125.756180274596,0,0,0
868908375,-125.770483156325,0,0,0
868908500,-125.881438702174,0,0,0
868908625,-126.056113637316,0,0,0
868908750,-126.208977019751,0,0,0
868908875,-126.280739905703,0,0,0
868909000,-126.32387577282,0,0,0
868909125,-126.297799469369,0,0,0
868909250,-126.266846046199,0,0,0
868909375,-126.194419001825,0,0,0
868909500,-126.08335374889,0,0,0
868909625,-125.917379430074,0,0,0
868909750,-125.769394591643,0,0,0
868909875,-125.686157918996,0,0,0
868910000,-125.695365221409,0,0,0
868910125,-125.73873968854,0,0,0
868910250,-125.842292582654,0,0,0
868910375,-125.893091771417,0,0,0
868910500,-125.876584515112,0,0,0
868910625,-125.78769437222,0,0,0
868910750,-125.710666252903,0,0,0
868910875,-125.7455736863,0,0,0
868911000,-125.859869174732,0,0,0
868911125,-126.09162964659,0,0,0
868911250,-126.349253524892,0,0,0
868911375,-126.576079061858,0,0,0
868911500,-126.765611350413,0,0,0
868911625,-126.927042912796,0,0,0
868911750,-127.062153686051,0,0,0
868911875,-127.191013145122,0,0,0
868912000,-127.246581171068,0,0,0
868912125,-127.236116235814,0,0,0
868912250,-127.165534879925,0,0,0
868912375,-127.048306123079,0,0,0
868912500,-126.951530614659,0,0,0
868912625,-126.892527626576,0,0,0
868912750,-127.209195137969,0,0,0
868912875,-127.266363931087,0,0,0
868913000,-127.267165169922,0,0,0
868913125,-127.207638553534,0,0,0
868913250,-127.081030544409,0,0,0
868913375,-126.916336512135,0,0,0
868913500,-126.795925742969,0,0,0
868913625,-126.70537022564,0,0,0
868913750,-126.729517687011,0,0,0
868913875,-126.801554939331,0,0,0
868914000,-126.948067278542,0,0,0
868914125,-127.087222552338,0,0,0
868914250,-127.236003729996,0,0,0
868914375,-127.38596612994,0,0,0
868914500,-127.493441806308,0,0,0
868914625,-127.587405654621,0,0,0
868914750,-127.658553563342,0,0,0
868914875,-127.728510379864,0,0,0
868915000,-127.830172516203,0,0,0
868915125,-127.996942986228,0,0,0
868915250,-128.202186404551,0,0,0
868915375,-128.495377704124,0,0,0
868915500,-128.809299219789,0,0,0
868915625,-129.15881048266,0,0,0
868915750,-129.435791725552,0,0,0
868915875,-129.628207180993,0,0,0
868916000,-129.694371301254,0,0,0
868916125,-129.603489114229,0,0,0
868916250,-129.487123931512,0,0,0
868916375,-129.35312122348,0,0,0
868916500,-129.331672093667,0,0,0
868916625,-129.397389874883,0,0,0
868916750,-129.54303119139,0,0,0
868916875,-129.7092728288,0,0,0
868917000,-129.8091514121,0,0,0
868917125,-129.812572674832,0,0,0
868917250,-129.70159645046,0,0,0
868917375,-129.430459181262,0,0,0
868917500,-129.136405744596,0,0,0
868917625,-128.833905693099,0,0,0
868917750,-128.590844739689,0,0,0
868917875,-128.427309442826,0,0,0
868918000,-128.325204457765,0,0,0
868918125,-128.259643306033,0,0,0
868918250,-128.19214667998,0,0,0
868918375,-128.103832509094,0,0,0
868918500,-128.024529332528,0,0,0
868918625,-127.987312788574,0,0,0
868918750,-127.987079828733,0,0,0
868918875,-128.080422478156,0,0,0
868919000,-128.227065719904,0,0,0
868919125,-128.416266434489,0,0,0
868919250,-128.578270667437,0,0,0
868919375,-128.687491600103,0,0,0
868919500,-128.669975964155,0,0,0
868919625,-128.586773052538,0,0,0
868919750,-128.435591423266,0,0,0
868919875,-128.232265930975,0,0,0
868920000,-128.023141306767,0,0,0
868920125,-127.845023537447,0,0,0
868920250,-127.76220104988,0,0,0
868920375,-127.743636193857,0,0,0
868920500,-127.819245145558,0,0,0
868920625,-127.923506030338,0,0,0
868920750,-128.030482111783,0,0,0
868920875,-128.0894705323,0,0,0
868921000,-128.108630000089,0,0,0
868921125,-128.0756234052,0,0,0
868921250,-128.056603467351,0,0,0
868921375,-128.10889450801,0,0,0
868921500,-128.248985660936,0,0,0
868921625,-128.471382365354,0,0,0
868921750,-128.765600186161,0,0,0
868921875,-129.030983434774,0,0,0
868922000,-129.268772715628,0,0,0
868922125,-129.482295187177,0,0,0
868922250,-129.611016087308,0,0,0
868922375,-129.702295260708,0,0,0
868922500,-129.697742890086,0,0,0
868922625,-129.586645239104,0,0,0
868922750,-129.423853638465,0,0,0
868922875,-129.286500246348,0,0,0
868923000,-129.24371448567,0,0,0
868923125,-129.295292271812,0,0,0
868923250,-129.302673212905,0,0,0
868923375,-129.295905957128,0,0,0
868923500,-129.240846592383,0,0,0
868923625,-129.145146165451,0,0,0
868923750,-129.109055310392,0,0,0
868923875,-129.149262028127,0,0,0
868924000,-129.218280552892,0,0,0
868924125,-129.271901240423,0,0,0
868924250,-129.224504491624,0,0,0
868924375,-129.08039831091,0,0,0
868924500,-128.925885495909,0,0,0
868924625,-128.793653580197,0,0,0
868924750,-128.76902843914,0,0,0
868924875,-128.787740480111,0,0,0
868925000,-128.845488676658,0,0,0
868925125,-128.895766603775,0,0,0
868925250,-128.908095755942,0,0,0
868925375,-128.959359325234,0,0,0
868925500,-129.056042336412,0,0,0
868925625,-129.275198097088,0,0,0
868925750,-129.570998677168,0,0,0
868925875,-129.915911603147,0,0,0
868926000,-130.219411784244,0,0,0
868926125,-130.36479478067,0,0,0
868926250,-130.322560967789,0,0,0
868926375,-130.061009453084,0,0,0
868926500,-129.694165604537,0,0,0
868926625,-129.311701161409,0,0,0
868926750,-128.959837065019,0,0,0
868926875,-128.745998851848,0,0,0
868927000,-128.607795784908,0,0,0
868927125,-128.595797603838,0,0,0
868927250,-128.665795219461,0,0,0
868927375,-128.743695527964,0,0,0
868927500,-128.837496652771,0,0,0
868927625,-128.909129358891,0,0,0
868927750,-128.982119853958,0,0,0
868927875,-129.100278194895,0,0,0
868928000,-129.250759883691,0,0,0
868928125,-129.36033122175,0,0,0
868928250,-129.446432145995,0,0,0
868928375,-129.459232310221,0,0,0
868928500,-129.410068416595,0,0,0
868928625,-129.315488911985,0,0,0
868928750,-129.213339148701,0,0,0
868928875,-129.159490279517,0,0,0
868929000,-129.171477811949,0,0,0
868929125,-129.203611673192,0,0,0
868929250,-129.256881659628,0,0,0
868929375,-129.2128946214,0,0,0
868929500,-129.09182162908,0,0,0
868929625,-128.943916959198,0,0,0
868929750,-128.794725959048,0,0,0
868929875,-128.768995925865,0,0,0
868930000,-128.836672744028,0,0,0
868930125,-129.024729880519,0,0,0
868930250,-129.250142447728,0,0,0
868930375,-129.46542684089,0,0,0
868930500,-129.597249035254,0,0,0
868930625,-129.618063939859,0,0,0
868930750,-129.587251418442,0,0,0
868930875,-129.511740404615,0,0,0
868931000,-129.454656442485,0,0,0
868931125,-129.408146234602,0,0,0
868931250,-129.364040676703,0,0,0
868931375,-129.298382039027,0,0,0
868931500,-129.224345284276,0,0,0
